codigo_produto_acabado;descricao_produto_acabado;grupo;ncm
01020005;CERA PETROLEO INCOLOR;DESCONTINUALIZADOS;34049019
01116002;CERA PETROLEO INCOLOR CONCENTRADO;DESCONTINUALIZADOS;
01030235;CLASSIC - DESINFETANTE BRISA - 5LT;DESCONTINUALIZADOS;38089119
01030238;CLASSIC - DESINFETANTE BRISA - 5LT CX04;DESCONTINUALIZADOS;38089119
01038634;CLASSIC - DESINFETANTE CAMPESTRE - 5LT;DESCONTINUALIZADOS;38089119
01038834;CLASSIC - DESINFETANTE CAMPESTRE - 5LT CX04;DESCONTINUALIZADOS;38089119
01030237;CLASSIC - DESINFETANTE CAPIM LIMAO - 5LT;DESCONTINUALIZADOS;38089119
01030240;CLASSIC - DESINFETANTE CAPIM LIMAO - 5LT CX04;DESCONTINUALIZADOS;38089119
01030884;CLASSIC - DESINFETANTE ERVA DOCE - 5LT;DESCONTINUALIZADOS;38089119
01031084;CLASSIC - DESINFETANTE ERVA DOCE - 5LT CX04;DESCONTINUALIZADOS;38089119
01039032;CLASSIC - DESINFETANTE FLOR DO CAMPO - 5LT;DESCONTINUALIZADOS;38089119
01039232;CLASSIC - DESINFETANTE FLOR DO CAMPO - 5LT CX04;DESCONTINUALIZADOS;38089119
01035054;CLASSIC - DESINFETANTE FLORAL - 5LT;DESCONTINUALIZADOS;38089119
01035254;CLASSIC - DESINFETANTE FLORAL - 5LT CX04;DESCONTINUALIZADOS;38089119
01030236;CLASSIC - DESINFETANTE HERBAL - 5LT;DESCONTINUALIZADOS;38089119
01030239;CLASSIC - DESINFETANTE HERBAL - 5LT CX04;DESCONTINUALIZADOS;38089119
01030030;CLASSIC - DESINFETANTE JASMIM - 5LT;DESCONTINUALIZADOS;38089119
01030230;CLASSIC - DESINFETANTE JASMIM - 5LT CX04;DESCONTINUALIZADOS;38089119
01038513;CLASSIC - DESINFETANTE LAVANDA - 5LT;DESCONTINUALIZADOS;38089119
01038713;CLASSIC - DESINFETANTE LAVANDA - 5LT CX04;DESCONTINUALIZADOS;38089119
01039102;CLASSIC - DESINFETANTE PINHO - 5LT;DESCONTINUALIZADOS;38089119
01039302;CLASSIC - DESINFETANTE PINHO - 5LT CX04;DESCONTINUALIZADOS;38089119
01036016;CLASSIC - DESINFETANTE TALCO - 5LT;DESCONTINUALIZADOS;38089119
01036216;CLASSIC - DESINFETANTE TALCO - 5LT CX04;DESCONTINUALIZADOS;38089119
01043078;CLASSIC - DETERGENTE COCO - 5LT;DESCONTINUALIZADOS;34011190
01043278;CLASSIC - DETERGENTE COCO - 5LT C/04;DESCONTINUALIZADOS;34011190
01049714;CLASSIC - DETERGENTE LIMAO - 5LT;DESCONTINUALIZADOS;34011190
01049914;CLASSIC - DETERGENTE LIMAO - 5LT C/04;DESCONTINUALIZADOS;34011190
01042304;CLASSIC - DETERGENTE MACA - 5LT;DESCONTINUALIZADOS;34011190
01042504;CLASSIC - DETERGENTE MACA - 5LT C/04;DESCONTINUALIZADOS;34011190
01044919;CLASSIC - DETERGENTE NEUTRO - 5LT;DESCONTINUALIZADOS;34011190
01045119;CLASSIC - DETERGENTE NEUTRO - 5LT C/04;DESCONTINUALIZADOS;34011190
01053596;CLORO 10% - 2LT;DESCONTINUALIZADOS;28289011
01053695;CLORO 10% - 2LT CX06;DESCONTINUALIZADOS;28289011
01050013;CLORO 10% - 50LT;DESCONTINUALIZADOS;28289011
01055877;CLORO 10% VENDA;DESCONTINUALIZADOS;28289011
01056236;CLORO 2% - 2LT;DESCONTINUALIZADOS;28289011
01056238;CLORO 2% - 2LT CX06;DESCONTINUALIZADOS;28289011
03000006;CLORO 2% - PET 5L FD C/04;DESCONTINUALIZADOS;28289011
01056237;CLORO 5% - 2LT;DESCONTINUALIZADOS;28289011
01056239;CLORO 5% - 2LT CX/06;DESCONTINUALIZADOS;28289011
0105111;CLORO EM GEL (ANTIGO);DESCONTINUALIZADOS;34029019
01110004;CONCENTRADO, EUCALIPTO EMULSIONADO;DESCONTINUALIZADOS;33029019
01117650;CONCENTRADO, EUCALIPTO EMULSIONADO - 500ML;DESCONTINUALIZADOS;33029019
01110005;CONCENTRADO, PINHO EMULSIONADO;DESCONTINUALIZADOS;33029019
01112470;CONCENTRADO, PINHO EMULSIONADO - 500ML;DESCONTINUALIZADOS;33029019
01110001;CONCENTRADO, POLIDOR DE ALUMINIO;DESCONTINUALIZADOS;34011190
04043246;CORANTE LIQUIDO, VERMELHO P/ CERA;DESCONTINUALIZADOS;
01055008;CREOLINA (CREZIN);DESCONTINUALIZADOS;27079990
01055007;CREOLINA (CREZIN) - 5LT;DESCONTINUALIZADOS;27079990
01055207;CREOLINA (CREZIN) - 5LT CX04;DESCONTINUALIZADOS;27079990
01093459;D.T.L.M. LIQUIDO ERVA DOCE;DESCONTINUALIZADOS;34011190
01099293;D.T.L.M. LIQUIDO ERVA DOCE - 1LT;DESCONTINUALIZADOS;34011190
01099493;D.T.L.M. LIQUIDO ERVA DOCE - 1LT CX12;DESCONTINUALIZADOS;34011190
01090191;D.T.L.M. LIQUIDO ERVA DOCE - 5LT;DESCONTINUALIZADOS;34011190
01090391;D.T.L.M. LIQUIDO ERVA DOCE - 5LT CX04;DESCONTINUALIZADOS;34011190
01090002;D.T.L.M. LIQUIDO NEUTRO;DESCONTINUALIZADOS;34011190
01093564;D.T.L.M. LIQUIDO NEUTRO - 5LT;DESCONTINUALIZADOS;34011190
01093764;D.T.L.M. LIQUIDO NEUTRO - 5LT CX04;DESCONTINUALIZADOS;34011190
01093461;D.T.L.M. LIQUIDO PALMOLUX;DESCONTINUALIZADOS;34011190
01096531;D.T.L.M. LIQUIDO PALMOLUX - 5LT;DESCONTINUALIZADOS;34011190
01096731;D.T.L.M. LIQUIDO PALMOLUX - 5LT CX04;DESCONTINUALIZADOS;34011190
01093466;D.T.L.M. PEROLADO ERVA DOCE;DESCONTINUALIZADOS;34011190
01091265;D.T.L.M. PEROLADO ERVA DOCE - 1LT;DESCONTINUALIZADOS;34011190
01091465;D.T.L.M. PEROLADO ERVA DOCE - 1LT CX12;DESCONTINUALIZADOS;34011190
01098874;D.T.L.M. PEROLADO ERVA DOCE - 5LT;DESCONTINUALIZADOS;34011190
01099074;D.T.L.M. PEROLADO ERVA DOCE - 5LT CX04;DESCONTINUALIZADOS;34011190
01096594;D.T.L.M. PEROLADO NEUTRO - 5LT;DESCONTINUALIZADOS;34011190
01096794;D.T.L.M. PEROLADO NEUTRO - 5LT CX04;DESCONTINUALIZADOS;34011190
01093457;D.T.L.M. PEROLADO PALMOLUX;DESCONTINUALIZADOS;34011190
01093898;D.T.L.M. PEROLADO PALMOLUX - 1LT CX12;DESCONTINUALIZADOS;34011190
01098875;D.T.L.M. PEROLADO PALMOLUX - 5LT;DESCONTINUALIZADOS;34011190
01099075;D.T.L.M. PEROLADO PALMOLUX - 5LT CX04;DESCONTINUALIZADOS;34011190
01051185;DESENGRAXANTE - 5LT;DESCONTINUALIZADOS;34011190
01051385;DESENGRAXANTE - 5LT CX04;DESCONTINUALIZADOS;34011190
0110112;DESENGRAXANTE EM PASTA;DESCONTINUALIZADOS;11081200
0110113;DESENGRAXANTE EM PASTA - 2,5KG;DESCONTINUALIZADOS;34029019
0110115;DESENGRAXANTE EM PASTA - 2,5KG CX08;DESCONTINUALIZADOS;34029019
0110111;DESENGRAXANTE EM PASTA - 450GR;DESCONTINUALIZADOS;34029019
0110114;DESENGRAXANTE EM PASTA - 450GR CX24;DESCONTINUALIZADOS;34029019
01051234;DESINCRUSTANTE ACIDO;DESCONTINUALIZADOS;34029019
1051255;DESINCRUSTANTE ACIDO - 1LT;DESCONTINUALIZADOS;34029019
01511236;DESINCRUSTANTE ACIDO - 1LT CX12;DESCONTINUALIZADOS;34029019
01051237;DESINCRUSTANTE ACIDO - 5LT;DESCONTINUALIZADOS;34029019
01051437;DESINCRUSTANTE ACIDO - 5LT CX04;DESCONTINUALIZADOS;34029019
01051235;DESINCRUSTANTE ALCALINO;DESCONTINUALIZADOS;34029019
01051239;DESINCRUSTANTE ALCALINO - 1LT;DESCONTINUALIZADOS;38249941
01051439;DESINCRUSTANTE ALCALINO - 1LT CX12;DESCONTINUALIZADOS;34029019
01051238;DESINCRUSTANTE ALCALINO - 5LT;DESCONTINUALIZADOS;34029019
01051438;DESINCRUSTANTE ALCALINO - 5LT CX04;DESCONTINUALIZADOS;34029019
01030247;DESINFETANTE BRISA - 5LT;DESCONTINUALIZADOS;38089119
01030248;DESINFETANTE BRISA - 5LT C/04;DESCONTINUALIZADOS;38089119
01039632;DESINFETANTE CAMPESTRE - 1LT;DESCONTINUALIZADOS;38089119
01037563;DESINFETANTE CAMPESTRE - 1LT CX12;DESCONTINUALIZADOS;38089119
01030249;DESINFETANTE CAMPESTRE - 5LT;DESCONTINUALIZADOS;38089119
01030250;DESINFETANTE CAMPESTRE - 5LT C/04;DESCONTINUALIZADOS;38089119
01030251;DESINFETANTE CAPIM LIMAO - 5LT;DESCONTINUALIZADOS;38089119
01030252;DESINFETANTE CAPIM LIMAO - 5LT C/04;DESCONTINUALIZADOS;38089119
01036987;DESINFETANTE ERVA DOCE - 1LT;DESCONTINUALIZADOS;38089119
01039634;DESINFETANTE ERVA DOCE - 1LT CX12;DESCONTINUALIZADOS;38089119
01030253;DESINFETANTE ERVA DOCE - 5LT;DESCONTINUALIZADOS;38089119
01030254;DESINFETANTE ERVA DOCE - 5LT C/04;DESCONTINUALIZADOS;38089119
01031695;DESINFETANTE EUCALIPTO - 1LT;DESCONTINUALIZADOS;38089119
01031895;DESINFETANTE EUCALIPTO - 1LT CX12;DESCONTINUALIZADOS;38089119
01039566;DESINFETANTE EUCALIPTO - 5LT;DESCONTINUALIZADOS;38089119
01039766;DESINFETANTE EUCALIPTO - 5LT C/04;DESCONTINUALIZADOS;38089119
01038563;DESINFETANTE FLOR DO CAMPO - 1LT;DESCONTINUALIZADOS;38089119
01035789;DESINFETANTE FLOR DO CAMPO - 1LT CX12;DESCONTINUALIZADOS;38089119
01030255;DESINFETANTE FLOR DO CAMPO - 5LT;DESCONTINUALIZADOS;38089119
01030256;DESINFETANTE FLOR DO CAMPO - 5LT C/04;DESCONTINUALIZADOS;38089119
01030257;DESINFETANTE FLORAL - 5LT;DESCONTINUALIZADOS;38089119
01030258;DESINFETANTE FLORAL - 5LT C/04;DESCONTINUALIZADOS;38089119
01030259;DESINFETANTE HERBAL - 5LT;DESCONTINUALIZADOS;38089119
01030260;DESINFETANTE HERBAL - 5LT C/04;DESCONTINUALIZADOS;38089119
01030261;DESINFETANTE JASMIM - 5LT;DESCONTINUALIZADOS;38089119
01030262;DESINFETANTE JASMIM - 5LT C/04;DESCONTINUALIZADOS;38089119
01030263;DESINFETANTE LAVANDA - 5LT;DESCONTINUALIZADOS;38089119
01030264;DESINFETANTE LAVANDA - 5LT C/04;DESCONTINUALIZADOS;38089119
01039109;DESINFETANTE PINHO - 1LT;DESCONTINUALIZADOS;38089119
01039309;DESINFETANTE PINHO - 1LT CX12;DESCONTINUALIZADOS;38089119
01030265;DESINFETANTE PINHO - 5LT;DESCONTINUALIZADOS;38089119
01030266;DESINFETANTE PINHO - 5LT C/04;DESCONTINUALIZADOS;38089119
01030267;DESINFETANTE TALCO - 5LT;DESCONTINUALIZADOS;38089119
01030268;DESINFETANTE TALCO - 5LT C/04;DESCONTINUALIZADOS;38089119
01102646;DETERGENTE AUTOMOTIVO - 5LT;DESCONTINUALIZADOS;34011190
01102846;DETERGENTE AUTOMOTIVO - 5LT CX04;DESCONTINUALIZADOS;34011190
01110006;DETERGENTE AUTOMOTIVO CONCENTRADO;DESCONTINUALIZADOS;34011190
01118417;DETERGENTE AUTOMOTIVO CONCENTRADO - 1LT;DESCONTINUALIZADOS;34011190
01118617;DETERGENTE AUTOMOTIVO CONCENTRADO - 1LT CX12;DESCONTINUALIZADOS;34011190
0105116;DETERGENTE CLORADO - 500ML CX24;DESCONTINUALIZADOS;28289011
01040007;DETERGENTE COCO - 5LT;DESCONTINUALIZADOS;34011190
01040008;DETERGENTE COCO - 5LT C/04;DESCONTINUALIZADOS;34011190
01112163;DETERGENTE COCO CONCENTRADO - 2LT;DESCONTINUALIZADOS;34011190
01115632;DETERGENTE COCO CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;11081200
01112161;DETERGENTE COCO CONCENTRADO - 5LT;DESCONTINUALIZADOS;34011190
01112361;DETERGENTE COCO CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;34011190
0112632;DETERGENTE CONCENTRADO (DDB) - 1LT CX12;DESCONTINUALIZADOS;34011190
01129695;DETERGENTE CONCENTRADO (DDB) - 5LT CX04;DESCONTINUALIZADOS;34011190
01112562;DETERGENTE CRISTAL CONCENTRADO - 2LT;DESCONTINUALIZADOS;34011190
01112569;DETERGENTE CRISTAL CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;34011190
01112563;DETERGENTE CRISTAL CONCENTRADO - 5LT;DESCONTINUALIZADOS;34011190
01112763;DETERGENTE CRISTAL CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;34011190
01040009;DETERGENTE LIMAO - 5LT;DESCONTINUALIZADOS;34011190
01040010;DETERGENTE LIMAO - 5LT C/04;DESCONTINUALIZADOS;34011190
0111295;DETERGENTE LIMAO CONCENTRADO - 2LT;DESCONTINUALIZADOS;34011190
01116523;DETERGENTE LIMAO CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;34011190
01112155;DETERGENTE LIMAO CONCENTRADO - 5LT;DESCONTINUALIZADOS;34011190
01112355;DETERGENTE LIMAO CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;34011190
01040011;DETERGENTE MACA - 5LT;DESCONTINUALIZADOS;34011190
01040012;DETERGENTE MACA - 5LT C/04;DESCONTINUALIZADOS;34011190
0111276;DETERGENTE MACA CONCENTRADO - 2LT;DESCONTINUALIZADOS;34011190
01113652;DETERGENTE MACA CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;34011190
01112165;DETERGENTE MACA CONCENTRADO - 5LT;DESCONTINUALIZADOS;34011190
01112365;DETERGENTE MACA CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;34011190
01040013;DETERGENTE NEUTRO - 5LT;DESCONTINUALIZADOS;34011190
01040014;DETERGENTE NEUTRO - 5LT C/04;DESCONTINUALIZADOS;34011190
0111297;DETERGENTE NEUTRO CONCENTRADO - 2LT;DESCONTINUALIZADOS;34011190
01116985;DETERGENTE NEUTRO CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;34011190
01112176;DETERGENTE NEUTRO CONCENTRADO - 5LT;DESCONTINUALIZADOS;34011190
01112376;DETERGENTE NEUTRO CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;34011190
04020066;ESPESSANTE PARA ALCOOL EM GEL - 1KG;DESCONTINUALIZADOS;39123910
02011505;ESSENCIA, BOUQUET - 1X200 - 100ML;DESCONTINUALIZADOS;33029019
02010677;ESSENCIA, BOUQUET - 1X200 - 1LT;DESCONTINUALIZADOS;33029019
02019358;ESSENCIA, BOUQUET - 1X200 - 500ML;DESCONTINUALIZADOS;33029019
02026859;ESSENCIA, FLORAL ROSE (DVISAO) - 1X1000 - 5KG;DESCONTINUALIZADOS;33029019
02016405;ESSENCIA, IMPERIAL IFF - 1X200 - 100ML;DESCONTINUALIZADOS;33029019
02013874;ESSENCIA, IMPERIAL IFF - 1X200 - 1LT;DESCONTINUALIZADOS;33029019
02017314;ESSENCIA, IMPERIAL IFF - 1X200 - 500ML;DESCONTINUALIZADOS;33029019
02011507;ESSENCIA, IMPERIAL IFF - PURA;DESCONTINUALIZADOS;33029019
02016326;ESSENCIA, LAVANDA BABY IFF - 1X200 - 100ML;DESCONTINUALIZADOS;33029019
02019424;ESSENCIA, LAVANDA BABY IFF - 1X200 - 1LT;DESCONTINUALIZADOS;33029019
02010874;ESSENCIA, LAVANDA BABY IFF - 1X200 - 500ML;DESCONTINUALIZADOS;33029019
02026587;ESSENCIA, LAVANDA MUSK (DVISAO) - 1X1000 - 5KG;DESCONTINUALIZADOS;33029019
02024683;ESSENCIA, MIL FLORES ESPECIAL - 1X200 - 100ML;DESCONTINUALIZADOS;33029019
0202000081;ESSENCIA, MIL FLORES ESPECIAL - 1X200 - 100ML CX20;DESCONTINUALIZADOS;33029019
02022718;ESSENCIA, MIL FLORES ESPECIAL - 1X200 - 1LT;DESCONTINUALIZADOS;33029019
02027230;ESSENCIA, MIL FLORES ESPECIAL - 1X200 - 500ML;DESCONTINUALIZADOS;33029019
020291251;ESSENCIA, MIL FLORES ESPECIAL - 1X200 - 5LT;DESCONTINUALIZADOS;33029019
02026987;ESSENCIA, NATURA FIT - 1X1000 - 5KG;DESCONTINUALIZADOS;33029019
020263525;ESSENCIA, OMO CARIBE FIT - 1X1000 - 5KG;DESCONTINUALIZADOS;33029019
02024796;ESSENCIA, STILETO FIT - 1X1000 - 1KG;DESCONTINUALIZADOS;33029019
02023691;ESSENCIA, STYLETTO FIT - 1X1000 - 5KG;DESCONTINUALIZADOS;33029019
02019975;ESSENCIA, TALCO ORIENTAL - 1X200 - 100ML;DESCONTINUALIZADOS;33029019
02012808;ESSENCIA, TALCO ORIENTAL - 1X200 - 1LT;DESCONTINUALIZADOS;33029019
02011011;ESSENCIA, TALCO ORIENTAL - 1X200 - 500ML;DESCONTINUALIZADOS;33029019
02025463;ESSENCIA, VINTE QUATRO HORAS FIT - 1X1000 - 1KG;DESCONTINUALIZADOS;33029019
02023569;ESSENCIA, VINTE QUATRO HORAS FIT - 1X1000 - 5KG;DESCONTINUALIZADOS;33029019
01070002;EUCALIPTO P/ SAUNA;DESCONTINUALIZADOS;33029019
01076982;EUCALIPTO P/ SAUNA, ESSENCIA - 1LT;DESCONTINUALIZADOS;33029019
01077182;EUCALIPTO P/ SAUNA, ESSENCIA - 1LT CX12;DESCONTINUALIZADOS;33029019
04020073;FORMALDEIDO - TB200LT;DESCONTINUALIZADOS;29121100
04020085;LAURIL 27% - TB220KG;DESCONTINUALIZADOS;34023990
01050015;LIMPA ALUMINIO - 500ML CX24;DESCONTINUALIZADOS;34011190
01051732;LIMPA ALUMINIO - 5LT;DESCONTINUALIZADOS;34011190
01051932;LIMPA ALUMINIO - 5LT CX04;DESCONTINUALIZADOS;34011190
01070003;LIMPA CARPETE;DESCONTINUALIZADOS;34011190
01078138;LIMPA CARPETE - 5LT;DESCONTINUALIZADOS;34011190
01073695;LIMPA FACIL SUTIL - 450GRS CX24;DESCONTINUALIZADOS;35051000
01058224;LIMPA PEDRA A - 1LT;DESCONTINUALIZADOS;34011190
01058424;LIMPA PEDRA A - 1LT CX12;DESCONTINUALIZADOS;34011190
01050006;LIMPA PEDRA ESPECIAL;DESCONTINUALIZADOS;34011190
01052831;LIMPA PEDRA ESPECIAL - 5LT;DESCONTINUALIZADOS;34011190
01053031;LIMPA PEDRA ESPECIAL - 5LT CX04;DESCONTINUALIZADOS;34011190
01107413;LIMPA PNEU - 5LT;DESCONTINUALIZADOS;34011190
01107613;LIMPA PNEU - 5LT CX04;DESCONTINUALIZADOS;34011190
01074278;LIMPA VIDRO - 500ML CX24;DESCONTINUALIZADOS;34011190
01075328;LIMPA VIDRO - 5LT;DESCONTINUALIZADOS;34011190
01075528;LIMPA VIDRO - 5LT C/04;DESCONTINUALIZADOS;34011190
01116015;LIMPA VIDRO CONCENTRADO;DESCONTINUALIZADOS;
01113213;LIMPA VIDRO CONCENTRADO - 1LT;DESCONTINUALIZADOS;34011190
01113413;LIMPA VIDRO CONCENTRADO - 1LT CX12;DESCONTINUALIZADOS;34011190
01111409;LIMPADOR CAMPESTRE CONCENTRADO - 1LT;DESCONTINUALIZADOS;33029019
01111609;LIMPADOR CAMPESTRE CONCENTRADO - 1LT CX12;DESCONTINUALIZADOS;33029019
01111401;LIMPADOR CAMPESTRE CONCENTRADO - 2LT;DESCONTINUALIZADOS;33029019
01119876;LIMPADOR CAMPESTRE CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;33029019
01111414;LIMPADOR CAMPESTRE CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01111614;LIMPADOR CAMPESTRE CONCENTRADO - 5LT CX04;DESCONTINUALIZADOS;33029019
01110029;LIMPADOR CAPIM LIMAO CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01110030;LIMPADOR CAPIM LIMAO CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;33029019
01110016;LIMPADOR CARAVELAS CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01110019;LIMPADOR CARAVELAS CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;33029019
01111410;LIMPADOR ERVA DOCE CONCENTRADO - 1LT;DESCONTINUALIZADOS;33029019
01111610;LIMPADOR ERVA DOCE CONCENTRADO - 1LT CX12;DESCONTINUALIZADOS;33029019
01111402;LIMPADOR ERVA DOCE CONCENTRADO - 2LT;DESCONTINUALIZADOS;33029019
01113487;LIMPADOR ERVA DOCE CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;33029019
01111429;LIMPADOR ERVA DOCE CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01111629;LIMPADOR ERVA DOCE CONCENTRADO - 5LT CX04;DESCONTINUALIZADOS;33029019
01111403;LIMPADOR EUCALIPTO CONCENTRADO - 2LT;DESCONTINUALIZADOS;33029019
01112896;LIMPADOR EUCALIPTO CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;33029019
01111430;LIMPADOR EUCALIPTO CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01111630;LIMPADOR EUCALIPTO CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;33029019
01111611;LIMPADOR FLOR DO CAMPO CONCENTRADO- 1LT CX12;DESCONTINUALIZADOS;33029019
01111411;LIMPADOR FLOR DO CAMPO CONCENTRADO - 1LT;DESCONTINUALIZADOS;33029019
01111404;LIMPADOR FLOR DO CAMPO CONCENTRADO - 2LT;DESCONTINUALIZADOS;33029019
01114392;LIMPADOR FLOR DO CAMPO CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;33029019
01111431;LIMPADOR FLOR DO CAMPO CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01111631;LIMPADOR FLOR DO CAMPO CONCENTRADO - 5LT CX04;DESCONTINUALIZADOS;33029019
01111405;LIMPADOR FLORAL CONCENTRADO - 2LT;DESCONTINUALIZADOS;33029019
01111086;LIMPADOR FLORAL CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;33029019
01111432;LIMPADOR FLORAL CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01111632;LIMPADOR FLORAL CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;33029019
01111406;LIMPADOR JASMIM CONCENTRADO - 2LT;DESCONTINUALIZADOS;33029019
01113298;LIMPADOR JASMIM CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;33029019
01111433;LIMPADOR JASMIM CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01111633;LIMPADOR JASMIM CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;33029019
01110017;LIMPADOR KAYAKE CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01110020;LIMPADOR KAYAKE CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;33029019
0111400;LIMPADOR LAVANDA CONCENTRADO - 2LT;DESCONTINUALIZADOS;33029019
01117896;LIMPADOR LAVANDA CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;33029019
01111434;LIMPADOR LAVANDA CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01111634;LIMPADOR LAVANDA CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;33029019
01110018;LIMPADOR PALMOLUX CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01110021;LIMPADOR PALMOLUX CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;33029019
01111412;LIMPADOR PINHO CONCENTRADO - 1LT;DESCONTINUALIZADOS;33029019
01111612;LIMPADOR PINHO CONCENTRADO - 1LT CX12;DESCONTINUALIZADOS;33029019
01111407;LIMPADOR PINHO CONCENTRADO - 2LT;DESCONTINUALIZADOS;33029019
01112987;LIMPADOR PINHO CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;33029019
01111435;LIMPADOR PINHO CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01111635;LIMPADOR PINHO CONCENTRADO - 5LT CX04;DESCONTINUALIZADOS;33029019
01111408;LIMPADOR TALCO CONCENTRADO - 2LT;DESCONTINUALIZADOS;33029019
01118765;LIMPADOR TALCO CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;33029019
01111436;LIMPADOR TALCO CONCENTRADO - 5LT;DESCONTINUALIZADOS;33029019
01111636;LIMPADOR TALCO CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;33029019
01078365;LUSTRA MOVEIS - 1LT;DESCONTINUALIZADOS;34052000
01078565;LUSTRA MOVEIS - 1LT CX12;DESCONTINUALIZADOS;34052000
01077890;LUSTRA MOVEIS - 500ML CX24;DESCONTINUALIZADOS;34052000
01060001;MULTIUSO BRANCO;DESCONTINUALIZADOS;34011190
01064190;MULTIUSO BRANCO  - 5LT;DESCONTINUALIZADOS;34011190
01064390;MULTIUSO BRANCO  - 5LT CX04;DESCONTINUALIZADOS;34011190
01116000;MULTIUSO BRANCO CONCENTRADO;DESCONTINUALIZADOS;
01066048;MULTIUSO INCOLOR - 500ML CX24;DESCONTINUALIZADOS;34011190
01067420;MULTIUSO INCOLOR - 5LT;DESCONTINUALIZADOS;34011190
01067620;MULTIUSO INCOLOR - 5LT CX04;DESCONTINUALIZADOS;34011190
01116001;MULTIUSO INCOLOR CONCENTRADO;DESCONTINUALIZADOS;
01114022;MULTIUSO INCOLOR CONCENTRADO - 1LT;DESCONTINUALIZADOS;34011190
01114222;MULTIUSO INCOLOR CONCENTRADO - 1LT CX12;DESCONTINUALIZADOS;34011190
04011236;OLEO DE EUCALIPTO ESPECIAL;DESCONTINUALIZADOS;
01070007;PASSE FACIL;DESCONTINUALIZADOS;35051000
01075491;PASSE FACIL - 1LT;DESCONTINUALIZADOS;35051000
01075691;PASSE FACIL - 1LT CX12;DESCONTINUALIZADOS;35051000
01070358;PASSE FACIL - 5LT;DESCONTINUALIZADOS;35051000
01070558;PASSE FACIL - 5LT CX04;DESCONTINUALIZADOS;35051000
04020071;RENEX 95 - TB215KG;DESCONTINUALIZADOS;34024200
04024199;RENEX 95 VENDA;DESCONTINUALIZADOS;34024200
04010001;RICINOLEATO;DESCONTINUALIZADOS;34021300
01080006;SABAO COCO - 1LT;DESCONTINUALIZADOS;34011190
01080206;SABAO COCO - 1LT CX12;DESCONTINUALIZADOS;34011190
01085419;SABAO COCO - 5LT;DESCONTINUALIZADOS;34011190
01085619;SABAO COCO - 5LT C/04;DESCONTINUALIZADOS;34011190
01112168;SABAO COCO CONCENTRADO - 2LT;DESCONTINUALIZADOS;34011190
01118965;SABAO COCO CONCENTRADO - 2LT CX06;DESCONTINUALIZADOS;34011190
01112169;SABAO COCO CONCENTRADO - 5LT;DESCONTINUALIZADOS;34011190
01112369;SABAO COCO CONCENTRADO - 5LT C/04;DESCONTINUALIZADOS;34011190
01077170;SABAO EM PASTA - 1KG;DESCONTINUALIZADOS;34011190
01078338;SABAO EM PASTA - 1KG CX10;DESCONTINUALIZADOS;34011190
01073678;SABAO EM PASTA - 450GRS CX24;DESCONTINUALIZADOS;34011190
01086247;SABAO LAVANDA GEL - 5LT;DESCONTINUALIZADOS;34011190
01086447;SABAO LAVANDA GEL - 5LT CX04;DESCONTINUALIZADOS;34011190
